13150.51,14474.39,13484.36,6078.32,2023.00,0.00,0.00,1690.00,slouching
10713.86,16850.93,13990.91,6445.36,2011.00,0.00,0.00,1691.00,slouching
10907.26,17017.17,13956.39,7091.68,2187.00,0.00,0.00,2069.00,slouching
9838.40,16773.49,14208.04,7125.36,2064.00,0.00,0.00,2160.00,slouching
10211.78,16500.83,13572.03,7032.42,2037.00,0.00,0.00,2175.00,slouching
10352.22,16324.72,14701.01,6848.13,2118.00,0.00,0.00,2069.00,slouching
9790.72,16649.77,14613.65,6609.77,2067.00,0.00,0.00,2093.00,slouching
10137.99,16575.29,14657.86,6671.90,2190.00,0.00,0.00,2089.00,slouching
9808.95,16542.62,15043.02,6750.05,2112.00,0.00,0.00,2069.00,slouching
9944.10,16366.82,14947.51,6544.40,2032.00,0.00,0.00,2031.00,slouching
9769.50,16835.91,15306.06,6083.36,2069.00,0.00,0.00,2058.00,slouching
9527.58,17413.59,15402.21,5558.27,1902.00,0.00,0.00,1762.00,slouching
8380.28,18188.95,14018.46,7268.36,1735.00,0.00,0.00,1727.00,slouching
12810.54,16495.71,15077.53,7262.08,1757.00,0.00,0.00,1636.00,slouching
12203.28,16880.25,15032.22,6845.52,1732.00,0.00,0.00,1603.00,slouching
12063.28,17250.03,16211.09,7072.14,1793.00,0.00,0.00,1424.00,slouching
12251.70,17017.70,15650.73,6947.95,1728.00,0.00,0.00,1331.00,slouching
12153.84,17057.89,15584.43,7067.89,1773.00,0.00,0.00,1377.00,slouching
12257.99,16877.16,15553.30,7010.28,1729.00,0.00,0.00,1324.00,slouching
12332.80,18222.94,16080.50,2587.02,1779.00,0.00,0.00,1003.00,slouching
8857.31,20691.73,14426.44,2545.92,1505.00,0.00,0.00,918.00,slouching
8907.26,20264.36,14793.93,2739.39,1591.00,0.00,0.00,861.00,slouching
8873.22,20661.23,16786.72,2425.09,1617.00,0.00,0.00,667.00,slouching
6662.78,19643.96,16102.19,2669.00,1605.00,0.00,0.00,657.00,slouching
6809.79,19628.00,16745.60,2674.90,1622.00,0.00,0.00,928.00,slouching
6618.83,19189.44,16365.59,2956.50,1575.00,0.00,0.00,869.00,slouching
6725.96,19025.03,16385.73,2978.17,1568.00,0.00,0.00,838.00,slouching
6682.29,18893.53,16352.40,3112.25,1474.00,0.00,0.00,678.00,slouching
6601.19,19127.24,16868.73,1924.87,1378.00,0.00,0.00,253.00,slouching
4529.20,20480.52,14277.36,972.03,1579.00,0.00,0.00,496.00,slouching
4870.35,20525.27,14575.32,951.47,1501.00,0.00,0.00,536.00,slouching
4750.70,20482.86,15098.00,1073.12,1362.00,0.00,10.00,492.00,slouching
4674.37,20215.98,14644.53,1021.91,1407.00,0.00,48.00,547.00,slouching
4588.42,20325.85,15297.69,893.18,1185.00,0.00,164.00,447.00,slouching
4169.05,20207.99,15491.25,1041.01,1071.00,0.00,289.00,394.00,slouching
4409.63,20228.88,15361.42,980.50,1442.00,0.00,128.00,485.00,slouching
4468.53,20377.68,15126.65,950.44,1231.00,0.00,336.00,432.00,slouching
4544.73,20430.55,15212.66,1294.28,885.00,0.00,0.00,0.00,slouching
5270.94,20843.58,16106.47,1274.79,895.00,0.00,0.00,0.00,slouching
5283.40,20626.57,15494.13,898.28,704.00,0.00,0.00,190.00,slouching
4892.81,20463.22,15782.50,936.16,1127.00,0.00,0.00,484.00,slouching
5981.30,19741.52,15533.57,2419.08,778.00,0.00,0.00,177.00,slouching
6139.37,18218.71,16439.47,3143.78,761.00,0.00,0.00,45.00,slouching
6433.45,18660.71,16556.35,2976.40,505.00,0.00,0.00,18.00,slouching
6267.31,18297.21,16838.06,3083.62,533.00,0.00,0.00,65.00,slouching
6460.36,18043.94,16206.83,3225.84,448.00,0.00,0.00,0.00,slouching
6384.11,18475.94,17161.17,2671.93,365.00,0.00,0.00,0.00,slouching
6322.50,18536.00,17193.26,2763.87,391.00,0.00,0.00,0.00,slouching
6383.42,18539.24,17329.08,2836.36,510.00,0.00,0.00,0.00,slouching
6429.51,18365.34,17094.19,2751.57,190.00,0.00,0.00,0.00,slouching
6335.65,18473.11,17224.51,2730.29,282.00,0.00,0.00,0.00,slouching
6376.96,18456.78,17316.33,2666.35,210.00,0.00,0.00,0.00,slouching
6314.48,18616.09,16330.55,6023.06,1314.00,0.00,0.00,426.00,slouching
14911.57,14934.61,13736.26,11883.75,381.00,0.00,0.00,219.00,slouching
13259.82,14863.32,14520.45,5086.99,899.00,0.00,0.00,35.00,slouching
10165.29,18349.94,15781.82,5334.98,793.00,0.00,0.00,85.00,slouching
10190.70,17932.13,15767.23,6699.76,656.00,0.00,0.00,131.00,slouching
11643.85,20176.94,13768.26,4915.23,1472.00,0.00,0.00,1072.00,slouching
10973.10,18311.32,13766.11,5260.80,1323.00,0.00,0.00,733.00,slouching
11232.45,18239.48,14437.42,5286.78,1295.00,0.00,0.00,640.00,slouching
11316.04,18321.87,14755.89,5307.05,1182.00,0.00,0.00,576.00,slouching
11432.90,18132.79,14658.05,4879.45,1006.00,0.00,0.00,239.00,slouching
11146.72,18092.29,14518.12,4739.54,857.00,0.00,0.00,171.00,slouching
10932.29,18432.95,14838.12,4582.91,1403.00,0.00,0.00,0.00,slouching
7065.54,22157.87,17113.78,1035.12,268.00,0.00,0.00,0.00,slouching
6175.07,20336.34,16586.42,1802.17,297.00,0.00,0.00,15.00,slouching
6178.97,20396.55,16569.54,688.59,411.00,0.00,386.00,23.00,slouching
4305.19,20256.20,16361.77,2131.04,0.00,0.00,0.00,0.00,slouching
6185.62,19003.33,17043.43,1878.55,0.00,0.00,0.00,0.00,slouching
5186.29,18460.83,17259.72,2886.96,640.00,23.00,310.00,511.00,slouching
5053.71,18429.08,16612.66,2910.95,182.00,20.00,253.00,0.00,slouching
5309.23,21748.76,16641.11,2279.18,71.00,109.00,500.00,0.00,slouching
5275.02,19455.57,17053.53,2146.83,0.00,138.00,497.00,0.00,slouching
5300.56,23615.23,21959.21,1146.92,0.00,526.00,659.00,0.00,slouching
4657.73,19220.95,18125.57,1557.11,0.00,511.00,703.00,0.00,slouching
4979.27,21137.13,26252.40,-971.07,0.00,0.00,137.00,0.00,slouching
2825.81,22372.54,23862.92,-394.75,0.00,0.00,170.00,0.00,slouching
3830.69,19638.65,24481.49,-965.20,0.00,1100.00,867.00,0.00,slouching
2825.77,18454.54,17927.75,-276.74,0.00,613.00,527.00,0.00,slouching
3322.26,18473.65,17344.45,-145.06,16.00,359.00,158.00,0.00,slouching
15825.89,9779.76,10009.90,13053.05,1858.00,0.00,0.00,2112.00,leaning_back
14554.46,9812.20,9860.89,13011.38,1838.00,0.00,0.00,2158.00,leaning_back
14446.24,9960.94,9917.68,13004.25,1855.00,0.00,0.00,2160.00,leaning_back
14491.01,9695.51,9797.65,12933.60,1847.00,0.00,0.00,2118.00,leaning_back
14493.10,9395.40,9669.84,13332.11,2166.00,0.00,0.00,2009.00,leaning_back
14315.18,9169.51,9671.37,13346.63,2159.00,0.00,0.00,2007.00,leaning_back
14425.24,9600.62,10018.04,13123.25,2112.00,0.00,0.00,2035.00,leaning_back
14377.25,9894.83,10151.35,13035.29,2085.00,0.00,0.00,2023.00,leaning_back
14426.87,9954.87,10389.04,12917.73,2041.00,0.00,0.00,2053.00,leaning_back
14448.49,10112.60,10294.39,12809.60,2032.00,0.00,0.00,2022.00,leaning_back
14532.30,10382.67,10536.51,12962.53,1952.00,0.00,0.00,2033.00,leaning_back
14440.53,10113.94,10069.37,13218.14,2121.00,0.00,0.00,2095.00,leaning_back
14322.65,10116.17,10348.31,12501.69,2255.00,0.00,0.00,2127.00,leaning_back
15029.51,10796.35,10407.78,12961.63,1918.00,0.00,0.00,1961.00,leaning_back
14285.36,9809.22,10054.41,13467.75,2025.00,0.00,0.00,2037.00,leaning_back
14591.19,9980.98,10050.64,13412.78,1985.00,0.00,0.00,2025.00,leaning_back
14629.34,9810.60,9855.21,13445.15,2030.00,0.00,0.00,2073.00,leaning_back
14708.28,9867.54,9691.69,13396.72,2031.00,0.00,0.00,2086.00,leaning_back
14543.13,9818.08,9979.34,13430.92,2002.00,0.00,0.00,2082.00,leaning_back
14646.14,9883.04,10129.59,13879.63,2114.00,0.00,0.00,2225.00,leaning_back
14399.87,10017.93,10144.29,13349.42,1792.00,0.00,0.00,1959.00,leaning_back
15678.22,10666.69,10596.37,12959.00,1877.00,0.00,0.00,1974.00,leaning_back
14410.16,10645.67,10821.60,13036.49,1879.00,0.00,0.00,2022.00,leaning_back
14829.64,11844.92,10928.91,14363.13,1871.00,0.00,0.00,1949.00,leaning_back
12501.62,11986.13,10316.22,14574.24,1872.00,0.00,0.00,1967.00,leaning_back
